WO-MRR NUM,IS REWORK,PROD_CDE,HOURS BLAST TO PREP,PREP DAY,PREP SHIFT,PREP H,PREP QTY,PREP ASSOCIATE,PREP QTY IN THE SHIFT,PREPED IN THE SHIFT SO FAR,HOURS PREP TO FUR,FURN,HAS SCRAP AT SINTER,ASSOCIATE AXPERIENCE,Prep week,Has MRR
9698420-1435649,1,PINN_PORO,120,2,1,13,1,152061442,100,15,24,FURN0004,0,2,6,1
9698423-,0,PIN_GRIP_P,24,3,2,6,10,152824995,60,30,0,FURN0007,0,2,6,0
9698653-,0,GU_RE_OP10,0,2,1,23,14,152834263,24,10,24,FURN0004,0,2,6,0
9698655-,0,GU_AN10_B,24,5,1,18,17,152872541,37,0,24,FURN0004,0,2,6,0
9698656-,0,GU_AN10_B,0,3,1,23,17,152852517,67,50,24,FURN0004,1,2,6,0
9698662-,0,GUIMB_PORO,24,2,1,23,16,152852517,101,94,72,FURN0005,0,2,6,0
9701749-1436162,1,GUIMST_P,216,5,1,14,1,152851276,37,9,24,FURN0004,0,2,6,1
9701751-1435559,1,GUIMST_P,168,2,1,14,1,152851272,40,12,48,FURN0004,0,2,6,1
9701774-,0,PIN_GRIP_P,0,2,1,22,10,152051910,80,60,24,FURN0007,0,3,6,0
9701776-,0,PIN_GRIP_P,0,4,2,7,10,152824995,110,70,24,FURN0007,0,2,6,0
9701777-,0,PIN_GRIP_P,24,3,2,1,10,152824995,60,10,0,FURN0007,0,2,6,0
9701780-,0,PIN_GRIP_P,168,4,2,4,10,152848438,130,30,96,FURN0007,1,2,6,0
9701781-,0,PIN_GRIP_P,48,4,2,5,10,152848438,130,60,0,FURN0007,0,2,6,0
9701782-,0,PIN_GRIP_P,96,3,2,8,10,152848438,60,40,24,FURN0007,1,2,6,0
9701783-,0,PIN_GRIP_P,96,3,2,1,10,152848438,60,10,24,FURN0007,0,2,6,0
9701784-,0,PIN_GRIP_P,120,4,2,2,10,152848438,130,20,0,FURN0007,0,2,6,0
9701785-,0,PIN_GRIP_P,72,2,2,6,10,152824994,82,42,0,FURN0007,0,3,6,0
9701786-,0,PIN_GRIP_P,72,2,2,4,10,152824994,82,22,0,FURN0007,0,3,6,0
9701787-,0,PIN_GRIP_P,72,2,2,9,10,152824994,82,62,0,FURN0007,0,3,6,0
9701788-,0,PIN_GRIP_P,96,3,2,4,10,152848438,60,20,24,FURN0007,0,2,6,0
9701789-,0,PIN_GRIP_P,168,4,1,23,10,152890987,71,61,24,FURN0007,0,1,6,0
9701791-,0,PIN_GRIP_P,192,5,2,11,10,152072361,101,101,24,FURN0007,1,2,6,1
9701793-,0,PIN_GRIP_P,96,5,2,3,10,152848254,100,30,0,FURN0007,0,2,6,0
9701794-,0,PIN_GRIP_P,72,4,2,12,10,152824994,100,0,0,FURN0007,0,3,6,0
9701795-,0,PIN_GRIP_P,72,4,2,0,10,152072361,120,10,0,FURN0007,0,2,6,0
9701796-,0,PIN_GRIP_P,96,4,2,0,10,152072361,120,20,0,FURN0007,0,2,6,0
9701797-,0,PIN_GRIP_P,96,4,1,22,10,152824994,100,80,24,FURN0007,0,3,6,0
9701798-,0,PIN_GRIP_P,96,5,2,4,10,152072361,101,41,72,FURN0007,1,2,6,1
9701800-,0,PIN_GRIP_P,144,3,2,6,10,152848254,80,30,24,FURN0007,0,2,6,0
9701802-,0,PIN_GRIP_P,144,3,1,20,10,152051910,104,74,24,FURN0007,0,3,6,0
9701803-,0,PIN_GRIP_P,96,1,1,21,10,152051910,118,82,24,FURN0007,0,3,6,0
9701805-1435915,1,PIN_GRIP_P,120,1,2,3,2,152890987,60,15,0,FURN0007,0,0,6,1
9701808-,0,PIN_GRIP_P,168,3,2,4,10,152824995,60,20,0,FURN0007,0,2,6,0
9701813-,0,PIN_GRIP_P,24,2,1,22,10,152827348,121,93,24,FURN0007,0,2,6,0
9701814-,0,PIN_GRIP_P,24,2,1,17,10,152051910,80,10,0,FURN0007,1,3,6,0
9701815-,0,PIN_GRIP_P,24,2,2,1,10,152890987,70,10,0,FURN0007,0,1,6,0
9701819-,0,PIN_GRIP_P,48,1,2,2,10,152890987,60,1,0,FURN0007,0,0,6,0
9701820-,0,PIN_GRIP_P,72,1,1,23,10,152827348,109,99,24,FURN0007,0,2,6,0
9701821-,0,PIN_GRIP_P,24,3,2,6,10,152072361,50,20,0,FURN0007,0,2,6,0
9701822-,0,PIN_GRIP_P,24,1,1,19,9,152827348,109,50,24,FURN0007,0,2,6,0
9701823-,0,PIN_GRIP_P,96,1,1,15,10,152827348,109,10,0,FURN0007,0,2,6,0
9701825-1435896,1,PIN_GRIP_P,120,2,1,14,2,152827348,121,29,0,FURN0007,0,2,6,1
9701826-,0,PIN_GRIP_P,96,1,1,17,10,152827348,109,30,0,FURN0007,0,2,6,0
9701830-,0,PIN_GRIP_P,48,1,2,8,10,152890987,60,40,0,FURN0007,0,0,6,0
9701833-,0,PIN_GRIP_P,24,3,2,1,10,152072361,50,0,24,FURN0007,0,2,6,0
9701835-,0,PIN_GRIP_P,144,3,2,9,10,152072361,50,40,0,FURN0007,0,2,6,0
9701839-,0,PINN_PORO,0,1,1,15,10,152061442,132,22,120,FURN0004,0,2,6,0
9701841-,0,PINN_PORO,0,2,1,17,10,152061442,100,30,120,FURN0005,0,2,6,0
9701842-,0,PINN_PORO,0,2,1,22,10,152061442,100,80,48,FURN0004,0,2,6,0
9701843-,0,PINN_PORO,0,1,1,16,10,152061442,132,42,0,FURN0004,0,2,6,0
9701844-,0,PINN_PORO,24,2,1,18,10,152061442,100,40,96,FURN0005,0,2,6,0
9701847-1436077,1,PINN_PORO,72,2,1,13,1,152852517,101,14,48,FURN0004,0,2,6,1
9701849-1435651,1,PINN_PORO,120,2,1,13,1,152061442,100,11,72,FURN0005,0,2,6,1
9701853-,0,PINN_PORO,120,7,2,2,10,152852517,50,20,96,FURN0005,0,2,6,0
9701854-,0,PINN_PORO,0,2,1,19,10,152061442,100,50,120,FURN0005,0,2,6,0
9701856-,0,PINN_PORO,0,2,1,19,10,152852517,101,49,120,FURN0005,0,2,6,0
9701859-,0,PINN_PORO,72,1,2,1,10,152806978,90,0,144,FURN0005,0,2,6,0
9701860-,0,PINN_PORO,72,2,2,5,10,152806978,101,31,72,FURN0005,0,2,6,0
9701862-,0,PINN_PORO,48,1,1,19,10,152061442,132,82,144,FURN0005,0,2,6,0
9701863-,0,PINN_PORO,48,1,1,19,10,152061442,132,72,96,FURN0004,0,2,6,0
9701864-,0,PINN_PORO,24,3,1,19,10,152061442,110,60,96,FURN0005,1,3,6,0
9701865-,0,PINN_PORO,72,6,2,4,10,152868302,60,20,48,FURN0005,0,1,6,1
9701868-,0,PINN_PORO,0,5,1,15,10,152806978,70,0,24,FURN0005,0,2,6,0
9701870-,0,PINN_PORO,96,1,1,20,10,152834263,120,70,144,FURN0005,0,2,6,0
9701871-,0,PINN_PORO,0,1,1,19,10,152834263,120,60,120,FURN0004,0,2,6,0
9701872-,0,PINN_PORO,24,3,1,13,10,152868302,90,0,24,FURN0004,0,1,6,1
9701873-,0,PINN_PORO,120,2,2,2,10,152806978,101,10,120,FURN0005,0,2,6,0
9701874-,0,PINN_PORO,96,2,1,21,10,152868302,79,60,168,FURN0005,0,0,6,0
9701876-,0,PINN_PORO,120,2,1,17,10,152852517,101,29,96,FURN0005,0,2,6,0
9701877-,0,PINN_PORO,24,2,1,17,10,152868302,79,20,24,FURN0004,0,0,6,1
9701878-,0,PINN_PORO,120,2,2,12,10,152834263,24,0,120,FURN0005,0,2,6,0
9701882-,0,PINN_PORO,48,3,1,17,10,152868302,90,30,168,FURN0006,0,1,6,0
9701884-,0,PINN_PORO,168,4,1,22,10,152848005,110,90,72,FURN0005,1,2,6,1
9701885-,0,PINN_PORO,24,2,2,1,10,152848005,100,0,24,FURN0004,0,2,6,0
9701886-,0,PINN_PORO,24,2,2,7,10,152848005,100,50,96,FURN0005,0,2,6,0
9701887-,0,PINN_PORO,120,2,2,4,10,152848005,100,20,144,FURN0004,0,2,6,0
9701889-,0,PINN_PORO,24,2,2,12,10,152852517,101,0,192,FURN0005,1,2,6,0
9701892-,0,PINN_PORO,216,7,1,14,10,152867385,77,20,24,FURN0005,0,2,6,0
9701894-,0,PINN_PORO,24,2,1,17,10,152852517,101,19,72,FURN0005,0,2,6,0
9701898-,0,PINN_PORO,48,2,2,7,10,152806978,101,41,96,FURN0005,0,2,6,0
9701899-,0,PINN_PORO,168,5,2,4,10,152848008,40,20,48,FURN0005,0,2,6,0
9701900-1435996,1,PINN_PORO,120,2,1,13,1,152061442,100,13,96,FURN0004,0,2,6,1
9701901-,0,PINN_PORO,192,5,2,2,10,152848008,40,10,120,FURN0005,0,2,6,0
9701903-,0,PINN_PORO,0,1,1,16,10,152834263,120,40,0,FURN0004,0,2,6,0
9701904-,0,PINN_PORO,120,5,1,19,10,152872541,37,17,24,FURN0004,0,2,6,0
9701905-,0,PINN_PORO,120,5,2,7,10,152848008,40,30,0,FURN0005,0,2,6,0
9701908-,0,PINN_PORO,168,7,1,17,10,152867385,77,38,72,FURN0004,1,2,6,0
9701917-,0,PINN_PORO,24,2,2,4,10,152806978,101,21,120,FURN0005,0,2,6,0
9701918-,0,PINN_PORO,24,4,1,22,10,152806978,120,100,48,FURN0004,0,2,6,0
9701921-,0,PINN_PORO,120,7,2,8,10,152859275,80,40,96,FURN0006,0,2,6,0
9701927-,0,PINN_PORO,264,7,1,14,10,152806978,63,10,24,FURN0004,0,2,6,0
9701928-,0,PINN_PORO,0,2,1,16,10,152061442,100,20,96,FURN0005,0,2,6,0
9702518-,0,SUMMIT_P,,1,2,11,10,152863741,50,40,24,FURN0004,0,2,6,1
9702518-1436237,1,SUMMIT_P,,4,2,12,1,152863741,51,0,96,FURN0004,0,2,6,1
9702527-,0,SUMMIT_P,,4,2,9,10,152868301,61,41,0,FURN0004,0,2,6,0
9702534-,0,SUMMIT_P,,3,1,17,10,152871590,60,20,24,FURN0004,0,2,6,0
9702535-,0,SUMMIT_P,,4,2,2,10,152868301,61,10,96,FURN0004,0,2,6,0
9702537-,0,SUMMIT_P,,3,1,20,10,152871590,60,40,24,FURN0004,0,2,6,0
9702538-,0,SUMMIT_P,,1,1,13,10,152871590,61,0,24,FURN0004,0,2,6,0
9702570-,0,GU_RE_OP10,24,3,2,8,14,152059403,14,0,0,FURN0004,0,2,6,0
9702571-,0,GU_RE_OP10,72,5,2,11,14,152059403,26,13,0,FURN0004,1,2,6,0
9702573-,0,GU_RE_OP10,0,2,2,11,14,152872541,28,14,24,FURN0004,0,2,6,0
9702576-,0,GU_RE_OP10,0,4,1,23,14,152872541,31,31,24,FURN0004,0,2,6,0
9702577-,0,GU_RE_OP10,24,5,2,6,12,152059403,26,1,0,FURN0005,0,2,6,0
9702580-,0,GU_RE_OP10,0,3,1,22,12,152834263,12,0,24,FURN0004,0,2,6,0
9703149-,0,DX_EP_OP10,24,2,2,8,12,152861369,56,34,24,FURN0004,1,2,6,0
9703150-,0,DX_EP_OP10,24,4,1,20,12,152861369,49,25,0,FURN0004,1,2,6,0
9703151-,0,DX_EP_OP10,0,5,1,20,12,152861369,36,24,120,FURN0004,1,2,6,0
9703152-,0,DX_EP_OP10,0,4,1,23,12,152861369,49,37,24,,0,2,6,0
9703153-,0,DX_EP_OP10,0,5,1,17,12,152861369,36,12,120,FURN0004,0,2,6,0
9703155-,0,DX_EP_OP10,0,6,1,14,12,152867385,33,1,96,FURN0004,0,2,6,0
9703156-,0,DX_EP_OP10,0,7,2,10,12,152868303,41,29,168,FURN0004,0,2,6,1
9703162-,0,DX_EP_OP10,0,7,2,7,12,152868303,41,17,24,FURN0004,0,2,6,1
9703207-,0,GUIMST_P,72,3,1,14,9,152861371,36,0,72,FURN0004,0,2,6,0
9703214-,0,GUIMST_P,96,1,1,22,9,152851276,27,27,0,FURN0004,0,2,6,0
9703218-1436145,1,GUIMST_P,120,3,1,22,1,152861371,36,26,48,FURN0005,0,2,6,1
9703221-,0,GUIMST_P,96,2,1,17,9,152851272,40,13,120,FURN0005,0,2,6,0
9703226-,0,GUIMST_P,0,3,1,23,9,152861371,36,27,120,FURN0004,0,2,6,0
9703228-,0,GUIMST_P,96,3,1,17,8,152861371,36,9,48,FURN0005,0,2,6,1
9703229-,0,GUIMST_P,24,1,1,18,9,152851272,36,9,120,FURN0004,0,2,6,0
9703256-,0,PIN_GRIP_P,0,5,1,20,10,152824994,60,50,24,FURN0007,0,3,6,0
9703259-,0,PIN_GRIP_P,0,1,2,12,10,152827348,109,0,0,FURN0007,0,2,6,0
9703261-,0,PIN_GRIP_P,120,4,2,11,10,152072361,120,110,48,FURN0007,1,2,6,0
9703263-1436194,1,PIN_GRIP_P,72,3,1,15,1,152051910,104,29,0,FURN0007,0,3,6,1
9703269-,0,PIN_GRIP_P,120,5,2,8,10,152848438,100,70,,FURN0007,0,2,6,1
9703273-,0,PIN_GRIP_P,120,5,2,8,10,152848438,100,60,24,FURN0007,0,2,6,0
9703276-,0,PIN_GRIP_P,72,4,2,10,10,152072361,120,100,48,FURN0007,0,2,6,0
9703277-,0,PIN_GRIP_P,72,5,2,10,10,152072361,101,91,24,FURN0007,1,2,6,0
9703279-,0,PIN_GRIP_P,72,3,2,6,10,152848438,60,30,0,FURN0007,0,2,6,0
9703283-,0,PIN_GRIP_P,96,5,2,11,10,152848438,100,90,24,FURN0007,0,2,6,0
9703286-,0,PIN_GRIP_P,168,5,2,6,10,152072361,101,61,72,FURN0007,0,2,6,0
9703287-,0,PIN_GRIP_P,144,4,1,16,10,152890987,71,31,24,FURN0007,0,1,6,0
9703288-,0,PIN_GRIP_P,144,4,1,19,10,152890987,71,41,24,FURN0007,0,1,6,0
9703289-,0,PIN_GRIP_P,72,4,1,20,10,152824994,100,60,24,FURN0007,0,3,6,0
9703290-,0,PIN_GRIP_P,144,4,2,2,10,152848254,100,10,0,FURN0007,0,2,6,0
9703291-,0,PIN_GRIP_P,96,3,2,7,10,152072361,50,30,0,FURN0007,0,2,6,0
9703293-,0,PIN_GRIP_P,144,7,2,4,10,152824994,60,30,24,FURN0007,0,3,6,0
9703301-,0,PIN_GRIP_P,96,4,2,4,10,152848254,100,30,96,FURN0007,0,2,6,0
9703303-,0,PIN_GRIP_P,96,4,2,11,10,152824995,110,100,48,FURN0007,0,2,6,0
9703305-,0,PIN_GRIP_P,96,4,2,7,10,152848254,100,60,24,FURN0007,0,2,6,0
9703306-,0,PIN_GRIP_P,120,5,2,4,10,152848254,100,40,24,FURN0007,0,2,6,0
9703307-,0,PIN_GRIP_P,48,4,2,10,10,152848254,100,80,48,FURN0007,0,2,6,0
9703308-,0,PIN_GRIP_P,0,2,1,22,10,152827348,121,103,24,FURN0007,0,2,6,0
9703311-,0,PIN_GRIP_P,24,3,2,0,10,152848254,80,0,0,FURN0007,0,2,6,0
9703312-,0,PIN_GRIP_P,24,2,2,10,10,152890987,70,60,0,FURN0007,0,1,6,0
9703313-,0,PIN_GRIP_P,24,2,2,12,10,152827348,121,0,0,FURN0007,0,2,6,0
9703314-,0,PIN_GRIP_P,24,3,1,17,10,152827348,110,40,24,FURN0007,0,2,6,0
9703315-,0,PIN_GRIP_P,72,3,1,23,10,152827348,110,90,24,FURN0007,1,2,6,0
9703316-,0,PIN_GRIP_P,72,3,1,21,10,152051910,104,84,24,FURN0007,0,3,6,0
9703317-,0,PIN_GRIP_P,24,5,2,9,10,152848254,100,70,24,FURN0007,0,2,6,0
9703318-,0,PIN_GRIP_P,24,3,2,12,10,152827348,110,0,24,FURN0007,0,2,6,0
9703319-,0,PIN_GRIP_P,48,5,2,0,10,152848254,100,0,0,FURN0007,0,2,6,0
9703322-,0,PIN_GRIP_P,0,2,1,18,10,152827348,121,63,0,FURN0007,1,2,6,0
9703323-,0,PIN_GRIP_P,24,2,1,17,10,152827348,121,53,0,FURN0007,0,2,6,0
9703324-,0,PIN_GRIP_P,24,5,2,4,10,152824995,100,40,0,FURN0007,0,2,6,0
9703325-,0,PIN_GRIP_P,0,2,1,21,10,152051910,80,40,24,FURN0007,0,3,6,1
9703326-,0,PIN_GRIP_P,24,3,1,15,10,152827348,110,20,0,FURN0007,0,2,6,0
9703328-,0,PIN_GRIP_P,24,3,1,16,10,152051910,104,30,24,FURN0007,1,3,6,0
9703329-,0,PIN_GRIP_P,24,3,2,0,10,152824995,60,0,0,FURN0007,0,2,6,0
9703332-,0,PIN_GRIP_P,0,2,1,21,10,152051910,80,30,24,FURN0007,0,3,6,1
9703332-1436350,1,PIN_GRIP_P,72,5,1,22,1,152051910,23,10,24,FURN0007,0,3,6,1
9703334-,0,PIN_GRIP_P,24,3,2,12,10,152051910,104,0,24,FURN0007,0,3,6,0
9703341-,0,PIN_GRIP_P,24,2,2,0,10,152890987,70,0,0,FURN0007,0,1,6,0
9703344-,0,PIN_GRIP_P,0,2,1,19,10,152827348,121,73,24,FURN0007,0,2,6,1
9703346-,0,PIN_GRIP_P,0,2,1,22,10,152051910,80,50,24,FURN0007,0,3,6,1
9703346-1436353,1,PIN_GRIP_P,72,5,1,23,2,152051910,23,11,24,FURN0007,0,3,6,1
9703348-,0,PIN_GRIP_P,24,7,2,1,10,152824994,60,10,24,FURN0007,0,3,6,0
9703349-,0,PIN_GRIP_P,24,5,2,11,10,152848254,100,90,72,FURN0007,0,2,6,1
9703350-,0,PIN_GRIP_P,0,2,1,23,10,152827348,121,113,24,FURN0007,0,2,6,1
9703351-,0,PIN_GRIP_P,24,4,2,9,10,152072361,120,90,24,FURN0007,0,2,6,0
9703353-,0,PIN_GRIP_P,24,3,2,1,10,152848254,80,10,0,FURN0007,0,2,6,0
9703354-,0,PIN_GRIP_P,48,3,2,7,10,152848254,80,40,24,FURN0007,0,2,6,0
9703356-,0,PIN_GRIP_P,24,7,2,4,10,152848254,50,40,24,FURN0007,0,2,6,0
9703361-,0,PIN_GRIP_P,48,1,2,6,10,152890987,60,30,0,FURN0007,0,0,6,0
9703362-,0,PIN_GRIP_P,48,1,2,5,10,152890987,60,20,0,FURN0007,0,0,6,1
9703362-1436192,1,PIN_GRIP_P,120,4,1,13,1,152890987,71,10,0,FURN0007,0,1,6,1
9703366-,0,PIN_GRIP_P,24,1,1,16,10,152051910,118,40,0,FURN0007,0,3,6,0
9703369-,0,PIN_GRIP_P,48,1,1,22,10,152827348,109,79,24,FURN0007,0,2,6,1
9703370-,0,PIN_GRIP_P,96,3,1,13,10,152051910,104,10,24,FURN0007,0,3,6,0
9703371-,0,PIN_GRIP_P,96,3,1,17,10,152051910,104,50,24,FURN0007,0,3,6,0
9703373-,0,PIN_GRIP_P,24,1,1,22,10,152827348,109,89,24,FURN0007,0,2,6,0
9703374-,0,PIN_GRIP_P,24,1,2,9,10,152890987,60,50,48,FURN0007,0,0,6,0
9703375-,0,PIN_GRIP_P,24,1,1,20,10,152827348,109,59,24,FURN0007,0,2,6,1
9703376-,0,PIN_GRIP_P,48,2,2,0,10,152824994,82,0,0,FURN0007,0,3,6,0
9703377-,0,PIN_GRIP_P,24,1,1,22,10,152051910,118,93,24,FURN0007,1,3,6,0
9703378-,0,PIN_GRIP_P,24,1,1,16,10,152827348,109,20,0,FURN0007,0,2,6,0
9703379-,0,PIN_GRIP_P,0,1,1,18,10,152827348,109,40,24,FURN0007,0,2,6,0
9703380-,0,PIN_GRIP_P,48,2,2,4,10,152890987,70,20,0,FURN0007,0,1,6,0
9703381-,0,PIN_GRIP_P,24,1,1,15,10,152051910,118,20,24,FURN0007,0,3,6,0
9703382-,0,PIN_GRIP_P,96,3,1,23,10,152827348,110,105,24,FURN0007,0,2,6,0
9703385-,0,PINN_PORO,0,2,2,11,10,152848005,100,90,24,FURN0004,0,2,6,0
9703386-,0,PINN_PORO,0,2,2,10,10,152848005,100,80,24,FURN0004,0,2,6,0
9703387-,0,PINN_PORO,0,3,1,14,10,152061442,110,20,96,FURN0005,1,3,6,0
9703388-,0,PINN_PORO,0,3,1,20,10,152061442,110,70,96,FURN0005,1,3,6,0
9703395-,0,PINN_PORO,0,1,2,10,10,152848005,80,61,144,FURN0005,0,2,6,0
9703396-,0,PINN_PORO,48,1,2,11,10,152806978,90,70,0,FURN0004,0,2,6,0
9703405-,0,PINN_PORO,0,1,1,17,10,152834263,120,50,144,FURN0005,0,2,6,0
9703406-,0,PINN_PORO,48,1,2,6,10,152848005,80,31,120,FURN0005,0,2,6,0
9703412-,0,PINN_PORO,48,1,1,15,10,152834263,120,30,216,FURN0004,0,2,6,0
9703414-,0,PINN_PORO,48,1,2,4,10,152806978,90,20,0,FURN0004,0,2,6,0
9703417-,0,PINN_PORO,0,1,1,22,10,152834263,120,100,144,FURN0005,1,2,6,0
9703422-,0,PINN_PORO,24,1,2,11,10,152806978,90,80,144,FURN0005,0,2,6,0
9703427-,0,PINN_PORO,48,1,1,20,10,152061442,132,92,144,FURN0005,0,2,6,0
9703429-,0,PINN_PORO,96,6,2,6,10,152868302,60,40,72,FURN0005,0,1,6,1
9703430-,0,PINN_PORO,24,3,1,13,10,152061442,110,10,48,FURN0005,0,3,6,0
9703431-,0,PINN_PORO,72,6,2,7,10,152859275,80,30,48,FURN0004,0,2,6,1
9703432-,0,PINN_PORO,24,3,1,17,10,152061442,110,50,24,FURN0004,0,3,6,0
9703433-,0,PINN_PORO,72,6,2,5,10,152868302,60,30,24,FURN0005,0,1,6,0
9703435-,0,PINN_PORO,48,6,2,6,10,152868302,60,50,24,FURN0005,0,1,6,0
9703437-,0,PINN_PORO,24,3,1,23,10,152061442,110,100,72,FURN0005,0,3,6,0
9703438-,0,PINN_PORO,24,1,1,17,10,152868302,70,50,0,FURN0004,0,0,6,0
9703439-,0,PINN_PORO,48,2,1,22,10,152852517,101,79,24,FURN0004,0,2,6,0
9703441-,0,PINN_PORO,48,2,2,10,10,152806978,101,81,24,FURN0004,0,2,6,0
9703442-,0,PINN_PORO,48,2,1,19,10,152868302,79,40,48,FURN0004,0,0,6,0
9703443-,0,PINN_PORO,0,3,1,21,10,152868302,90,70,168,FURN0006,0,1,6,0
9703444-,0,PINN_PORO,0,5,1,20,10,152806978,70,40,24,FURN0004,0,2,6,1
9703445-,0,PINN_PORO,24,4,1,18,10,152806978,120,30,0,FURN0004,0,2,6,1
9703445-1436512,1,PINN_PORO,96,7,1,15,2,152806978,63,41,24,FURN0004,0,2,6,1
9703448-,0,PINN_PORO,24,3,1,14,10,152868302,90,10,24,FURN0004,0,1,6,1
9703449-,0,PINN_PORO,24,3,1,23,10,152868302,90,80,96,FURN0005,0,1,6,0
9703452-,0,PINN_PORO,72,6,1,17,10,152867385,33,13,96,FURN0004,0,2,6,0
9703453-,0,PINN_PORO,24,4,1,21,10,152806978,120,70,48,FURN0005,0,2,6,0
9703454-,0,PINN_PORO,24,7,2,3,10,152859275,80,10,48,FURN0005,0,2,6,1
9703459-,0,PINN_PORO,0,4,1,20,10,152848005,110,70,48,FURN0005,0,2,6,0
9703460-,0,PINN_PORO,24,4,1,18,10,152848005,110,50,24,FURN0004,0,2,6,1
9703460-1436501,1,PINN_PORO,72,6,2,7,1,152848005,1,0,48,FURN0004,0,2,6,1
9703461-,0,PINN_PORO,0,3,1,20,10,152868302,90,60,24,FURN0004,0,1,6,0
9703463-,0,PINN_PORO,24,3,1,15,10,152852517,67,20,48,FURN0005,0,2,6,1
9703467-,0,PINN_PORO,24,5,1,13,10,152848005,70,10,48,FURN0005,0,2,6,0
9703469-,0,PINN_PORO,24,6,1,23,10,152852517,20,10,48,FURN0005,0,2,6,0
9703473-,0,PINN_PORO,48,7,2,0,10,152852517,50,0,48,FURN0005,0,2,6,0
9703474-,0,PINN_PORO,0,3,1,19,10,152868302,90,50,72,FURN0004,0,1,6,1
9703476-,0,PINN_PORO,48,4,1,23,10,152848005,110,100,48,FURN0005,0,2,6,0
9703479-,0,PINN_PORO,120,7,2,11,10,152867385,77,0,48,FURN0006,0,2,6,1
9703508-,0,PINN_PORO,24,3,1,14,10,152852517,67,10,24,FURN0004,1,2,6,0
9703509-,0,PINN_PORO,0,2,1,20,10,152852517,101,59,216,FURN0005,0,2,6,0
9703510-,0,PINN_PORO,0,3,1,15,10,152852517,67,30,48,FURN0005,0,2,6,1
9703511-,0,PINN_PORO,0,2,2,8,10,152848005,100,60,120,FURN0005,0,2,6,0
9703512-,0,PINN_PORO,0,2,2,9,10,152848005,100,70,48,FURN0004,0,2,6,0
9703513-,0,PINN_PORO,48,4,1,13,10,152848005,110,10,144,FURN0005,0,2,6,0
9703515-,0,PINN_PORO,24,4,1,15,10,152848005,110,20,0,FURN0004,0,2,6,0
9703517-,0,PINN_PORO,24,1,2,7,10,152806978,90,40,144,FURN0005,0,2,6,0
9703519-,0,PINN_PORO,48,1,2,9,10,152806978,90,50,24,FURN0004,0,2,6,0
9703521-,0,PINN_PORO,0,1,1,22,10,152061442,132,112,144,FURN0005,0,2,6,0
9703523-,0,PINN_PORO,0,1,1,23,10,152061442,132,122,120,FURN0005,0,2,6,0
9703525-,0,PINN_PORO,0,1,1,22,10,152061442,132,102,144,FURN0005,0,2,6,0
9703526-,0,PINN_PORO,0,1,2,9,10,152848005,80,51,72,FURN0004,0,2,6,0
9703528-,0,PINN_PORO,48,2,2,10,10,152806978,101,71,24,FURN0004,0,2,6,0
9703530-,0,PINN_PORO,24,2,2,8,10,152806978,101,51,96,FURN0004,0,2,6,0
9703531-,0,PINN_PORO,48,4,1,21,10,152806978,120,60,168,FURN0005,0,2,6,0
9703532-,0,PINN_PORO,72,5,1,18,10,152806978,70,20,48,FURN0005,0,2,6,0
9703533-1436130,1,PINN_PORO,48,2,1,13,1,152852517,101,13,96,FURN0005,0,2,6,1
9703534-,0,PINN_PORO,24,1,1,14,10,152834263,120,20,24,FURN0004,0,2,6,0
9703535-,0,PINN_PORO,48,2,2,1,10,152806978,101,0,24,FURN0004,0,2,6,0
9703536-,0,PINN_PORO,72,3,2,7,10,152064733,10,0,0,FURN0004,0,1,6,0
9703537-,0,PINN_PORO,48,2,2,11,10,152806978,101,91,120,FURN0005,0,2,6,0
9703540-,0,PINN_PORO,24,1,1,13,10,152834263,120,10,24,FURN0004,0,2,6,0
9703541-,0,PINN_PORO,96,4,1,22,10,152806978,120,90,72,FURN0005,0,2,6,0
9703544-,0,PINN_PORO,24,5,1,15,10,152806978,70,10,24,FURN0005,0,2,6,0
9703546-,0,PINN_PORO,24,4,1,18,10,152806978,120,40,48,FURN0005,0,2,6,0
9703551-,0,PIN_GRIP_P,0,4,1,23,10,152824994,100,90,24,FURN0007,0,3,6,0
9703567-,0,PINN_PORO,144,4,2,2,10,152072888,61,20,144,FURN0006,0,2,6,0
9704651-1435938,1,SUMMIT_P,,2,1,15,5,152871590,62,17,48,FURN0004,0,2,6,1
9704652-1435937,1,SUMMIT_P,,1,1,16,1,152871590,61,20,24,FURN0004,0,2,6,1
9704653-,0,SUMMIT_P,,1,2,1,10,152863741,50,0,24,FURN0004,0,2,6,0
9704654-,0,SUMMIT_P,,1,2,7,10,152863741,50,20,24,FURN0004,1,2,6,0
9704655-,0,SUMMIT_P,,4,2,0,10,152072888,61,0,72,FURN0004,1,2,6,0
9704656-,0,SUMMIT_P,,1,2,10,10,152863741,50,30,24,FURN0004,0,2,6,0
9704657-,0,SUMMIT_P,,1,1,22,10,152871590,61,51,24,FURN0004,0,2,6,0
9704658-,0,SUMMIT_P,,3,1,16,10,152871590,60,10,24,FURN0004,1,2,6,0
9704659-1435967,1,SUMMIT_P,,3,2,0,1,152868301,40,0,24,FURN0004,0,2,6,1
9704660-1435975,1,SUMMIT_P,,2,1,13,7,152871590,62,10,0,FURN0004,0,2,6,1
9704661-,0,SUMMIT_P,,1,2,5,10,152863741,50,10,24,FURN0004,0,2,6,0
